t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
378,gsm8k_1233,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690892-cgRMjbQ6F0Poqe5rGMGc,1,ok,1,151,136,287,8779,2.4321e-05,usage_estimate,,2.4321e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0378_gsm8k_1233_solver.json,,1773690909
379,humaneval_HumanEval/71,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690909-xsAlu8u0AE9y2V6Na3P9,1,ok,1,201,1214,1415,7700,0.0030953,usage_estimate,,0.0030953,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0379_humaneval_HumanEval_71_solver.json,,1773690926
380,gsm8k_848,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690926-2OGssWnQuojJcmYWrQmC,1,ok,1,151,162,313,3740,2.6921000000000002e-05,usage_estimate,,2.6921000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0380_gsm8k_848_solver.json,,1773690939
381,humaneval_HumanEval/161,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690939-Eze5NMzJgGsZ7dh2qPGZ,1,ok,1,190,984,1174,5119,0.0025170000000000006,usage_estimate,,0.0025170000000000006,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0381_humaneval_HumanEval_161_solver.json,,1773690954
382,gsm8k_173,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773690954-LwMju4Pn8HcmPsZHDcpA,1,ok,1,175,191,366,4306,3.1525e-05,usage_estimate,,3.1525e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0382_gsm8k_173_solver.json,,1773690967
383,humaneval_HumanEval/2,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690968-hY38pDR50d3VUW7K53GK,1,ok,1,157,818,975,6254,0.0020921,usage_estimate,,0.0020921,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0383_humaneval_HumanEval_2_solver.json,,1773690982
384,humaneval_HumanEval/62,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690983-rueWYAB6TBWVC4GPvEzq,1,ok,1,186,1056,1242,5861,0.0026958,usage_estimate,,0.0026958,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0384_humaneval_HumanEval_62_solver.json,,1773690997
385,humaneval_HumanEval/27,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773690998-aAMnh33Ce7iQ9OhpU8nF,1,ok,1,123,717,840,4925,0.0018294,usage_estimate,,0.0018294,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0385_humaneval_HumanEval_27_solver.json,,1773691011
386,gsm8k_723,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691012-sOMSsZGXOEbSoa1iG8PH,1,ok,1,148,101,249,4665,2.0608e-05,usage_estimate,,2.0608e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0386_gsm8k_723_solver.json,,1773691025
387,humaneval_HumanEval/152,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691025-xtZKg63YqNInt7NfXese,1,ok,1,312,889,1201,3860,0.0023161,usage_estimate,,0.0023161,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0387_humaneval_HumanEval_152_solver.json,,1773691038
388,gsm8k_702,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691038-E5Dah0TSLXc5xMvdQ7ji,1,ok,1,197,190,387,10393,3.2987e-05,usage_estimate,,3.2987e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0388_gsm8k_702_solver.json,,1773691057
389,humaneval_HumanEval/69,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691058-xK3vdiPJBOBcxsnVPCGd,1,ok,1,242,1358,1600,6667,0.0034676,usage_estimate,,0.0034676,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0389_humaneval_HumanEval_69_solver.json,,1773691073
390,gsm8k_73,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691074-5zv5K00OCzVBgIrKputc,1,ok,1,142,165,307,4580,2.6582e-05,usage_estimate,,2.6582e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0390_gsm8k_73_solver.json,,1773691086
391,humaneval_HumanEval/103,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691087-x16wKTjHbiHkyoKaeKMh,0,wrong_answer,1,232,1299,1531,5704,0.0033171,usage_estimate,,0.0033171,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0391_humaneval_HumanEval_103_solver.json,,1773691102
392,gsm8k_185,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691102-STFRMLIBgYqpgehzCjtT,1,ok,1,137,71,208,2118,1.6827e-05,usage_estimate,,1.6827e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0392_gsm8k_185_solver.json,,1773691113
393,humaneval_HumanEval/94,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773691113-YuEeoaJAdWg0pg9FFcsa,1,ok,1,401,954,1355,5878,0.005171,usage_estimate,,0.005171,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0393_humaneval_HumanEval_94_solver.json,,1773691128
394,gsm8k_355,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691128-9fQTp0tdAcdTEEq9H7eQ,1,ok,1,158,117,275,2934,2.2918e-05,usage_estimate,,2.2918e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0394_gsm8k_355_solver.json,,1773691140
395,gsm8k_297,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691140-coMLJDbawu3fOUsovwSI,1,ok,1,175,158,333,7157,2.8225e-05,usage_estimate,,2.8225e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0395_gsm8k_297_solver.json,,1773691155
396,gsm8k_1273,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691156-nMG6r1z8WLqpJ2Euk872,1,ok,1,149,116,265,8409,2.2179e-05,usage_estimate,,2.2179e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0396_gsm8k_1273_solver.json,,1773691173
397,gsm8k_763,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691173-nSyobzYDKrrQGkABlDEe,1,ok,1,165,176,341,10843,2.9315e-05,usage_estimate,,2.9315e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0397_gsm8k_763_solver.json,,1773691193
398,gsm8k_406,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691193-JqTYhG4m6P9JiwqwQZB6,1,ok,1,170,195,365,3140,3.157e-05,usage_estimate,,3.157e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0398_gsm8k_406_solver.json,,1773691205
399,humaneval_HumanEval/32,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773691205-Z3ZGWiJn1M9QcrwBSTxU,0,wrong_answer,1,406,1014,1420,7467,0.005476,usage_estimate,,0.005476,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0399_humaneval_HumanEval_32_solver.json,,1773691221
400,gsm8k_649,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691222-vOXPrqiKDyDxy4e8FP3w,0,wrong_answer,1,164,110,274,4088,2.2644000000000002e-05,usage_estimate,,2.2644000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0400_gsm8k_649_solver.json,,1773691234
401,humaneval_HumanEval/57,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691235-Nyic9kB61naFx7Jb6QDg,1,ok,1,159,997,1156,5000,0.0025402,usage_estimate,,0.0025402,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0401_humaneval_HumanEval_57_solver.json,,1773691250
402,humaneval_HumanEval/109,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773691250-PaMHeUF6hKj8swl2jFPg,1,ok,1,442,1069,1511,7765,0.0057870000000000005,usage_estimate,,0.0057870000000000005,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0402_humaneval_HumanEval_109_solver.json,,1773691266
403,gsm8k_1112,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691267-EtCWKDdaWRnNTH7f4jXW,1,ok,1,136,195,331,4646,2.9155999999999997e-05,usage_estimate,,2.9155999999999997e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0403_gsm8k_1112_solver.json,,1773691280
404,gsm8k_743,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691281-PeURT7Ylx3AcgG0wEr9M,1,ok,1,165,110,275,3894,2.2715000000000002e-05,usage_estimate,,2.2715000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0404_gsm8k_743_solver.json,,1773691293
405,humaneval_HumanEval/43,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691293-OpHDn4U3d6aJdzNDjcfN,1,ok,1,256,1023,1279,6487,0.0026343,usage_estimate,,0.0026343,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0405_humaneval_HumanEval_43_solver.json,,1773691308
406,gsm8k_1307,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691309-mjVn4PqwJgq6vx71XVMe,1,ok,1,138,89,227,2314,1.8697999999999996e-05,usage_estimate,,1.8697999999999996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0406_gsm8k_1307_solver.json,,1773691319
407,gsm8k_413,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691320-fpZSglZEVkBgyuPEHdLr,1,ok,1,159,563,722,16795,6.7589e-05,usage_estimate,,6.7589e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0407_gsm8k_413_solver.json,,1773691345
408,gsm8k_484,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691346-sYkZx6kiGGIZhDEdqf4L,1,ok,1,162,14,176,6099,1.2902e-05,usage_estimate,,1.2902e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0408_gsm8k_484_solver.json,,1773691360
409,gsm8k_103,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691361-I8eKQRqP39wzJLLnBNXd,1,ok,1,161,108,269,7592,2.2230999999999998e-05,usage_estimate,,2.2230999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0409_gsm8k_103_solver.json,,1773691376
410,gsm8k_980,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691377-kXkypjSixzKWAxf10lWD,1,ok,1,154,116,270,4975,2.2533999999999998e-05,usage_estimate,,2.2533999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0410_gsm8k_980_solver.json,,1773691391
411,humaneval_HumanEval/148,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691402-w2dvg2t3M3g2SO3c92XY,1,ok,1,754,1387,2141,9946,0.003250371,mixed,,0.003250371,1,gen-1773691391-dR9g5vNrpa6fDoFYvnwA,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0411_humaneval_HumanEval_148_solver.json,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0411_humaneval_HumanEval_148_planner.json,1773691419
412,gsm8k_329,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691419-W4SFtOz9COSf8WsHrR0s,1,ok,1,145,81,226,2602,1.8395e-05,usage_estimate,,1.8395e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0412_gsm8k_329_solver.json,,1773691430
413,humaneval_HumanEval/136,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691430-H78ipntOBAEAuSNhIy9u,1,ok,1,218,911,1129,5181,0.0023429,usage_estimate,,0.0023429,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0413_humaneval_HumanEval_136_solver.json,,1773691444
414,gsm8k_685,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691444-CogoHbn44Man7pHJPvT0,1,ok,1,157,136,293,76961,2.4747e-05,usage_estimate,,2.4747e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0414_gsm8k_685_solver.json,,1773691532
415,humaneval_HumanEval/121,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691532-RnjJhoIfk962Xfp8TBLR,1,ok,1,176,861,1037,6578,0.0022053,usage_estimate,,0.0022053,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0415_humaneval_HumanEval_121_solver.json,,1773691548
416,humaneval_HumanEval/13,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691549-kvtz9XtWszf3ZS11nX5d,1,ok,1,145,898,1043,3870,0.0022885,usage_estimate,,0.0022885,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0416_humaneval_HumanEval_13_solver.json,,1773691562
417,gsm8k_794,gsm8k,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773691562-z8Tc91TvdOZDR2mG1CzV,1,ok,1,179,208,387,3050,0.0012189999999999998,usage_estimate,,0.0012189999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0417_gsm8k_794_solver.json,,1773691574
418,gsm8k_1024,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691575-YHUFh5ddNkVMEFF6cCPd,1,ok,1,143,131,274,8342,2.3253000000000003e-05,usage_estimate,,2.3253000000000003e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0418_gsm8k_1024_solver.json,,1773691591
419,gsm8k_1078,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691592-pe4SI9EcN63rSo2MIaoT,1,ok,1,193,121,314,3271,2.5803e-05,usage_estimate,,2.5803e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0419_gsm8k_1078_solver.json,,1773691604
420,gsm8k_904,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691605-Nux8TYj2wSsBpDglTtNG,1,ok,1,140,94,234,4437,1.9339999999999998e-05,usage_estimate,,1.9339999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0420_gsm8k_904_solver.json,,1773691617
421,gsm8k_662,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691617-t8YZSLQDOlOPX9BbHuUB,0,wrong_answer,1,159,173,332,3510,2.8589e-05,usage_estimate,,2.8589e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0421_gsm8k_662_solver.json,,1773691630
422,humaneval_HumanEval/142,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691631-DQsdLH4enacUywzugZDP,1,ok,1,247,1105,1352,5109,0.0028366000000000003,usage_estimate,,0.0028366000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0422_humaneval_HumanEval_142_solver.json,,1773691644
423,gsm8k_496,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691645-P5fyYmPdhEdN0G1zjsF6,1,ok,1,130,101,231,5020,1.933e-05,usage_estimate,,1.933e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0423_gsm8k_496_solver.json,,1773691658
424,humaneval_HumanEval/0,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691659-PetsbIK6h2zHtonkIsNX,1,ok,1,204,531,735,4560,0.0013887,usage_estimate,,0.0013887,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0424_humaneval_HumanEval_0_solver.json,,1773691672
425,gsm8k_1089,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691673-i3sQERvUF0gp1BxZnQ69,1,ok,1,156,195,351,11581,3.0576e-05,usage_estimate,,3.0576e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0425_gsm8k_1089_solver.json,,1773691694
426,gsm8k_477,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691695-22j03vEdApjQxdVvhaiS,1,ok,1,143,164,307,5830,2.6553e-05,usage_estimate,,2.6553e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0426_gsm8k_477_solver.json,,1773691708
427,gsm8k_988,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691709-caWFRQY5hv70sVxhfVum,1,ok,1,161,120,281,29690,2.3431e-05,usage_estimate,,2.3431e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0427_gsm8k_988_solver.json,,1773691747
428,gsm8k_566,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691748-EEmk1WVWQakTNz5RJRu5,1,ok,1,133,194,327,3476,2.8843e-05,usage_estimate,,2.8843e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0428_gsm8k_566_solver.json,,1773691760
429,gsm8k_1135,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691760-v3EBUxsqFg6feXnQ6eDT,1,ok,1,140,124,264,2799,2.234e-05,usage_estimate,,2.234e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0429_gsm8k_1135_solver.json,,1773691772
430,gsm8k_654,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691772-zqZhgbyFManXBOY26e8S,1,ok,1,153,107,260,4329,2.1563e-05,usage_estimate,,2.1563e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0430_gsm8k_654_solver.json,,1773691784
431,humaneval_HumanEval/76,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691785-E4cVjiG2OHVSyXTCfW0p,1,ok,1,231,1215,1446,6272,0.0031068,usage_estimate,,0.0031068,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0431_humaneval_HumanEval_76_solver.json,,1773691800
432,gsm8k_1045,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691800-kLoOD3mgU55JHM6xtrb6,1,ok,1,141,211,352,104887,3.1111e-05,usage_estimate,,3.1111e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0432_gsm8k_1045_solver.json,,1773691914
433,gsm8k_1134,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691915-A3AA85Eb01gDSYmnbn0H,1,ok,1,144,215,359,6254,3.1723999999999996e-05,usage_estimate,,3.1723999999999996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0433_gsm8k_1134_solver.json,,1773691929
434,gsm8k_210,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691929-b1q6sfSHEUxrcxPnYP9I,1,ok,1,198,214,412,6182,3.5458e-05,usage_estimate,,3.5458e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0434_gsm8k_210_solver.json,,1773691944
435,gsm8k_756,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691945-XjBE5BjYOCLzwMlvp6Nj,1,ok,1,151,113,264,2820,2.2020999999999998e-05,usage_estimate,,2.2020999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0435_gsm8k_756_solver.json,,1773691957
436,humaneval_HumanEval/5,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773691957-6NOumsmZURUv4raI2zI6,0,runtime_error,1,172,958,1130,5514,0.0024466,usage_estimate,,0.0024466,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0436_humaneval_HumanEval_5_solver.json,,1773691971
437,gsm8k_1263,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773691971-ocAlZQ94NGOFLYj1GTWt,1,ok,1,212,195,407,95481,3.4552e-05,usage_estimate,,3.4552e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0437_gsm8k_1263_solver.json,,1773692075
438,humaneval_HumanEval/26,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692076-aHnKiXMpWXnPOlxSLQNh,1,ok,1,162,660,822,3894,0.0016986,usage_estimate,,0.0016986,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0438_humaneval_HumanEval_26_solver.json,,1773692089
439,humaneval_HumanEval/92,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692089-0onCkCR0BJLC9bggQDYX,1,ok,1,221,940,1161,5415,0.0024163,usage_estimate,,0.0024163,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0439_humaneval_HumanEval_92_solver.json,,1773692104
440,humaneval_HumanEval/110,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692104-hDJzsn1kf8dodRObOq5s,1,ok,1,277,1116,1393,6237,0.0028731,usage_estimate,,0.0028731,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0440_humaneval_HumanEval_110_solver.json,,1773692119
441,gsm8k_76,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692120-8JLErVYtViM3rCcqnuz1,1,ok,1,184,203,387,5000,3.3364e-05,usage_estimate,,3.3364e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0441_gsm8k_76_solver.json,,1773692133
442,humaneval_HumanEval/24,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692133-nPbhbKtTiS3RCqbqlbbe,1,ok,1,123,954,1077,9247,0.0024219,usage_estimate,,0.0024219,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0442_humaneval_HumanEval_24_solver.json,,1773692152
443,humaneval_HumanEval/8,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692152-K13oX3W9U0mkITJIJTte,0,runtime_error,1,193,618,811,4625,0.0016029,usage_estimate,,0.0016029,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0443_humaneval_HumanEval_8_solver.json,,1773692166
444,gsm8k_538,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692166-ud2E4OmsDWOeqkCDF1ZZ,1,ok,1,166,104,270,1946,2.2186e-05,usage_estimate,,2.2186e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0444_gsm8k_538_solver.json,,1773692177
445,humaneval_HumanEval/111,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692177-OynmIytLVE4NC5WEAuMQ,1,ok,1,229,1011,1240,4667,0.0025962,usage_estimate,,0.0025962,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0445_humaneval_HumanEval_111_solver.json,,1773692190
446,gsm8k_365,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692191-KbKjRRxqoud61kYoSvJA,1,ok,1,126,73,199,6162,1.6246e-05,usage_estimate,,1.6246e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0446_gsm8k_365_solver.json,,1773692205
447,gsm8k_1158,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692206-FXOOLdqhEhb8d4PbYTiC,1,ok,1,178,144,322,37211,2.7038e-05,usage_estimate,,2.7038e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0447_gsm8k_1158_solver.json,,1773692251
448,gsm8k_823,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692252-OgNiIzZb8XJo4kZs0uE3,0,wrong_answer,1,196,152,348,4167,2.9116e-05,usage_estimate,,2.9116e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0448_gsm8k_823_solver.json,,1773692265
449,humaneval_HumanEval/138,humaneval,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773692266-SoJwIUh7MMQMUAeccoWB,0,syntax_error,0,206,731,937,6637,0.003861,usage_estimate,,0.003861,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0449_humaneval_HumanEval_138_solver.json,,1773692281
450,gsm8k_1243,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692282-buBdGnDVBjYgoeKKiTg1,1,ok,1,154,116,270,5251,2.2533999999999998e-05,usage_estimate,,2.2533999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0450_gsm8k_1243_solver.json,,1773692296
451,humaneval_HumanEval/131,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692296-KT4LWnd6eU4MQkVLTFif,1,ok,1,147,953,1100,4466,0.0024266,usage_estimate,,0.0024266,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0451_humaneval_HumanEval_131_solver.json,,1773692309
452,gsm8k_83,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692309-g0quKzZPCciPs2YB4zK9,1,ok,1,129,62,191,3179,1.5359e-05,usage_estimate,,1.5359e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0452_gsm8k_83_solver.json,,1773692321
453,humaneval_HumanEval/54,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692322-1RYxYH0nrInUScaHcix4,1,ok,1,228,987,1215,6447,0.0025359000000000002,usage_estimate,,0.0025359000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0453_humaneval_HumanEval_54_solver.json,,1773692337
454,gsm8k_535,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692337-uJR9ID6r4Vi23nJSeS6J,1,ok,1,132,164,296,24673,2.5772000000000003e-05,usage_estimate,,2.5772000000000003e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0454_gsm8k_535_solver.json,,1773692371
