t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
399,humaneval_HumanEval/32,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681315-AqxbFT31XuNJutCp6cKT,1,ok,1,354,2034,2388,12030,0.005191199999999999,usage_estimate,,0.005191199999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0399_humaneval_HumanEval_32_solver.json,,1773681336
400,gsm8k_649,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681336-kNri49GvpHWwl8wvj6o7,0,wrong_answer,1,158,593,751,4073,0.0015298999999999998,usage_estimate,,0.0015298999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0400_gsm8k_649_solver.json,,1773681348
401,humaneval_HumanEval/57,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681349-495s5EwPYKqqlFyaLBFO,1,ok,1,159,1000,1159,6486,0.0025477,usage_estimate,,0.0025477,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0401_humaneval_HumanEval_57_solver.json,,1773681365
402,humaneval_HumanEval/109,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681365-WY1RupMcr3fr7mKu89PR,1,ok,1,392,1302,1694,7739,0.0033726,usage_estimate,,0.0033726,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0402_humaneval_HumanEval_109_solver.json,,1773681381
403,gsm8k_1112,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681382-RcShXSowsmA9jGz9jncO,1,ok,1,129,389,518,3999,0.0010112,usage_estimate,,0.0010112,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0403_gsm8k_1112_solver.json,,1773681395
404,gsm8k_743,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681395-xpgt9B5TWu0s2wtMb472,1,ok,1,157,231,388,10004,0.0006246,usage_estimate,,0.0006246,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0404_gsm8k_743_solver.json,,1773681413
405,humaneval_HumanEval/43,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681414-VkRVySsNOpTJxgaEPMvB,1,ok,1,256,1038,1294,8458,0.0026718,usage_estimate,,0.0026718,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0405_humaneval_HumanEval_43_solver.json,,1773681431
406,gsm8k_1307,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681431-PcfVZd7LBeEADjIpQeI1,1,ok,1,132,305,437,2160,0.0008020999999999999,usage_estimate,,0.0008020999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0406_gsm8k_1307_solver.json,,1773681442
407,gsm8k_413,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681443-JVXADPWv3RVMV9lsCRFe,1,ok,1,153,543,696,4484,0.0014034,usage_estimate,,0.0014034,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0407_gsm8k_413_solver.json,,1773681460
408,gsm8k_484,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681460-1842IeBprOjujWrVNGvI,1,ok,1,150,294,444,4583,0.00078,usage_estimate,,0.00078,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0408_gsm8k_484_solver.json,,1773681473
409,gsm8k_103,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681474-cc1fKje0CuYF5Kwe4VQM,1,ok,1,155,356,511,2417,0.0009364999999999999,usage_estimate,,0.0009364999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0409_gsm8k_103_solver.json,,1773681485
410,gsm8k_980,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681485-HLIQKcun3XwliRCKp0Vd,1,ok,1,147,365,512,2463,0.0009565999999999999,usage_estimate,,0.0009565999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0410_gsm8k_980_solver.json,,1773681496
411,humaneval_HumanEval/148,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681496-ocEPDGHucbI2iKvo7ITS,1,ok,1,287,1149,1436,7790,0.0029586,usage_estimate,,0.0029586,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0411_humaneval_HumanEval_148_solver.json,,1773681513
412,gsm8k_329,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681514-U8O31hS4clNQG6hAkbvk,1,ok,1,134,181,315,2190,0.0004927,usage_estimate,,0.0004927,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0412_gsm8k_329_solver.json,,1773681524
413,humaneval_HumanEval/136,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681525-J4JLKZDCZG5aBCQMp52D,1,ok,1,218,924,1142,4448,0.0023754,usage_estimate,,0.0023754,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0413_humaneval_HumanEval_136_solver.json,,1773681538
414,gsm8k_685,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681538-LlUTicaOxhYiBC4Llpk5,1,ok,1,141,328,469,2595,0.0008623,usage_estimate,,0.0008623,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0414_gsm8k_685_solver.json,,1773681550
415,humaneval_HumanEval/121,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681550-05RoNHRq38Ed33qsyKF0,1,ok,1,176,860,1036,5492,0.0022028,usage_estimate,,0.0022028,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0415_humaneval_HumanEval_121_solver.json,,1773681564
416,humaneval_HumanEval/13,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681565-0RocW2UZ1oVgLZLmBN7J,1,ok,1,145,809,954,5009,0.002066,usage_estimate,,0.002066,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0416_humaneval_HumanEval_13_solver.json,,1773681579
417,gsm8k_794,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681579-33tFPeEUwg5Luh8HgZJN,1,ok,1,133,295,428,2356,0.0007774000000000001,usage_estimate,,0.0007774000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0417_gsm8k_794_solver.json,,1773681590
418,gsm8k_1024,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681591-WFn8Yj2AhxF8zUZKYGam,1,ok,1,135,407,542,3433,0.0010580000000000001,usage_estimate,,0.0010580000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0418_gsm8k_1024_solver.json,,1773681602
419,gsm8k_1078,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681603-yfNMx1UOJ0Sk1nnaihnL,1,ok,1,182,283,465,2901,0.0007621,usage_estimate,,0.0007621,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0419_gsm8k_1078_solver.json,,1773681613
420,gsm8k_904,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681614-oFpqkSK61MEnLEPpYqfR,1,ok,1,134,317,451,3215,0.0008327,usage_estimate,,0.0008327,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0420_gsm8k_904_solver.json,,1773681626
421,gsm8k_662,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681626-QiZXOp6hHmDASEvdAH4u,1,ok,1,153,274,427,2487,0.0007308999999999999,usage_estimate,,0.0007308999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0421_gsm8k_662_solver.json,,1773681637
422,humaneval_HumanEval/142,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681638-u9vHx9ROj58GVhTWlTOy,1,ok,1,247,980,1227,5036,0.0025241,usage_estimate,,0.0025241,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0422_humaneval_HumanEval_142_solver.json,,1773681652
423,gsm8k_496,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681652-jVLn44HrTLgABNU6lrim,1,ok,1,123,608,731,4301,0.0015569000000000002,usage_estimate,,0.0015569000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0423_gsm8k_496_solver.json,,1773681665
424,humaneval_HumanEval/0,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681665-0PPmOvbVCNJreoAULjA0,0,runtime_error,1,204,810,1014,3780,0.0020862,usage_estimate,,0.0020862,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0424_humaneval_HumanEval_0_solver.json,,1773681677
425,gsm8k_1089,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681678-i5Ye8PAZ0mBnzW5GVxsP,1,ok,1,147,492,639,2655,0.0012741000000000002,usage_estimate,,0.0012741000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0425_gsm8k_1089_solver.json,,1773681689
426,gsm8k_477,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681689-N0VsaHfooOpTGrOnifIQ,1,ok,1,139,765,904,4598,0.0019542,usage_estimate,,0.0019542,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0426_gsm8k_477_solver.json,,1773681702
427,gsm8k_988,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681702-QbDlFdIikWlJh9xXZTsT,1,ok,1,151,524,675,3217,0.0013553000000000003,usage_estimate,,0.0013553000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0427_gsm8k_988_solver.json,,1773681715
428,gsm8k_566,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681715-ONCyGSCwZe6s5ojnWXn2,1,ok,1,127,680,807,5063,0.0017381,usage_estimate,,0.0017381,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0428_gsm8k_566_solver.json,,1773681728
429,gsm8k_1135,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681729-4zlvsBhCRuYNdvxRTuFl,1,ok,1,134,261,395,2145,0.0006927,usage_estimate,,0.0006927,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0429_gsm8k_1135_solver.json,,1773681739
430,gsm8k_654,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681740-A17WRlGISriXgVDZt4Px,1,ok,1,146,301,447,2484,0.0007963,usage_estimate,,0.0007963,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0430_gsm8k_654_solver.json,,1773681750
431,humaneval_HumanEval/76,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681751-RktfXOLDecHD9BdtMzTm,1,ok,1,229,1487,1716,8445,0.0037862000000000004,usage_estimate,,0.0037862000000000004,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0431_humaneval_HumanEval_76_solver.json,,1773681769
432,gsm8k_1045,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681769-CZ2sJkpeCvSmfOM0rEhu,1,ok,1,131,902,1033,4028,0.0022943,usage_estimate,,0.0022943,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0432_gsm8k_1045_solver.json,,1773681782
433,gsm8k_1134,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681782-yz32OG7VotMZOSsOExiU,1,ok,1,138,242,380,3014,0.0006464,usage_estimate,,0.0006464,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0433_gsm8k_1134_solver.json,,1773681794
434,gsm8k_210,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681794-xtRSBZWzc3e5EI6OfYxP,1,ok,1,191,641,832,4216,0.0016598,usage_estimate,,0.0016598,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0434_gsm8k_210_solver.json,,1773681808
435,gsm8k_756,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681808-PaKFxPg0FHuiKnZIIlEf,1,ok,1,145,597,742,4082,0.0015359999999999998,usage_estimate,,0.0015359999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0435_gsm8k_756_solver.json,,1773681821
436,humaneval_HumanEval/5,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681821-EwzHT9v8jPxPUPfVxjbp,0,runtime_error,1,172,905,1077,4873,0.0023141,usage_estimate,,0.0023141,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0436_humaneval_HumanEval_5_solver.json,,1773681835
437,gsm8k_1263,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681835-nAML5dU9epWCiJ28WCYU,1,ok,1,202,596,798,3589,0.0015506,usage_estimate,,0.0015506,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0437_gsm8k_1263_solver.json,,1773681848
438,humaneval_HumanEval/26,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681848-qM7IQKsVICZkIZbnJVx3,1,ok,1,162,730,892,3193,0.0018735999999999998,usage_estimate,,0.0018735999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0438_humaneval_HumanEval_26_solver.json,,1773681861
439,humaneval_HumanEval/92,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681861-69jRKOyOAFTfO9QWzjFP,0,wrong_answer,1,221,1149,1370,7447,0.0029388,usage_estimate,,0.0029388,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0439_humaneval_HumanEval_92_solver.json,,1773681877
440,humaneval_HumanEval/110,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681878-BlDmnxshH937S1ttJ7mM,1,ok,1,277,1184,1461,8079,0.0030431,usage_estimate,,0.0030431,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0440_humaneval_HumanEval_110_solver.json,,1773681895
441,gsm8k_76,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681896-MX3sCHVEfw28UcnoIPEd,1,ok,1,176,636,812,4702,0.0016427999999999998,usage_estimate,,0.0016427999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0441_gsm8k_76_solver.json,,1773681908
442,humaneval_HumanEval/24,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681909-odONmP2LnISpHQ4U4her,1,ok,1,123,711,834,6985,0.0018144,usage_estimate,,0.0018144,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0442_humaneval_HumanEval_24_solver.json,,1773681926
443,humaneval_HumanEval/8,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681926-7Jk0APx80ZlV3k4bVRLt,0,runtime_error,1,193,816,1009,5910,0.0020979,usage_estimate,,0.0020979,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0443_humaneval_HumanEval_8_solver.json,,1773681942
444,gsm8k_538,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681942-BTW4J83WfbILUI48dxlC,1,ok,1,160,257,417,2291,0.0006905,usage_estimate,,0.0006905,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0444_gsm8k_538_solver.json,,1773681953
445,humaneval_HumanEval/111,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681953-zjnVaWHGFWR632TDqdqD,1,ok,1,229,1054,1283,7248,0.0027037000000000003,usage_estimate,,0.0027037000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0445_humaneval_HumanEval_111_solver.json,,1773681969
446,gsm8k_365,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681970-zDVHVJHMM7drjJsUKteH,1,ok,1,120,261,381,2104,0.0006885,usage_estimate,,0.0006885,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0446_gsm8k_365_solver.json,,1773681980
447,gsm8k_1158,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681981-32CduRqZBHDWea4u9fpU,1,ok,1,168,582,750,4349,0.0015054,usage_estimate,,0.0015054,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0447_gsm8k_1158_solver.json,,1773681993
448,gsm8k_823,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773681994-kAhZkIgPL9KhGgRcG59b,0,wrong_answer,1,192,363,555,2672,0.0009651,usage_estimate,,0.0009651,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0448_gsm8k_823_solver.json,,1773682005
449,humaneval_HumanEval/138,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682006-mhQBWDcCt00UNhrW3gWV,1,ok,1,165,1178,1343,5895,0.0029945,usage_estimate,,0.0029945,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0449_humaneval_HumanEval_138_solver.json,,1773682021
450,gsm8k_1243,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682021-f4nZ7Yb5Moyxk4ynVe9X,1,ok,1,147,586,733,3051,0.0015091000000000002,usage_estimate,,0.0015091000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0450_gsm8k_1243_solver.json,,1773682033
451,humaneval_HumanEval/131,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682033-smmudPBHqPQTW5Kvq4Zh,1,ok,1,147,801,948,4374,0.0020466,usage_estimate,,0.0020466,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0451_humaneval_HumanEval_131_solver.json,,1773682046
452,gsm8k_83,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682046-XohSmJVb2U5G1pOtKQOm,1,ok,1,121,397,518,2893,0.0010287999999999999,usage_estimate,,0.0010287999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0452_gsm8k_83_solver.json,,1773682061
453,humaneval_HumanEval/54,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682062-bWcQ75uHBdAiucBTIhs1,1,ok,1,228,968,1196,5894,0.0024884,usage_estimate,,0.0024884,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0453_humaneval_HumanEval_54_solver.json,,1773682076
454,gsm8k_535,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682077-A36mzMp414uT5Ff2nxni,1,ok,1,122,302,424,3319,0.0007916,usage_estimate,,0.0007916,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0454_gsm8k_535_solver.json,,1773682088
455,humaneval_HumanEval/64,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682089-E2gny816MYm4YNDnpKnb,1,ok,1,205,942,1147,6262,0.0024165,usage_estimate,,0.0024165,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0455_humaneval_HumanEval_64_solver.json,,1773682104
456,gsm8k_1246,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682104-H4YzPMAGlLUyfeaki91S,1,ok,1,138,282,420,3262,0.0007464000000000001,usage_estimate,,0.0007464000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0456_gsm8k_1246_solver.json,,1773682116
457,gsm8k_212,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682117-p4MpNLvI7W4QPx0ov2Pg,1,ok,1,137,267,404,2752,0.0007085999999999999,usage_estimate,,0.0007085999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0457_gsm8k_212_solver.json,,1773682128
458,gsm8k_1264,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682128-8PWxlfOv2DZ5EB1mmMCl,1,ok,1,225,821,1046,4531,0.00212,usage_estimate,,0.00212,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0458_gsm8k_1264_solver.json,,1773682142
459,humaneval_HumanEval/157,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682142-rrsNXeev8zBRrfSKEmnP,1,ok,1,189,1100,1289,6471,0.0028067,usage_estimate,,0.0028067,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0459_humaneval_HumanEval_157_solver.json,,1773682158
460,humaneval_HumanEval/47,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682158-gkufRDy28V5JFDMNUOji,1,ok,1,152,1097,1249,5095,0.0027881,usage_estimate,,0.0027881,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0460_humaneval_HumanEval_47_solver.json,,1773682173
461,gsm8k_1152,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682173-FYGABhnIEqkCAngO7HXO,1,ok,1,136,853,989,6546,0.0021733,usage_estimate,,0.0021733,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0461_gsm8k_1152_solver.json,,1773682188
462,gsm8k_80,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682189-gkG6xlPiuo1xqWKdOphe,1,ok,1,126,432,558,3567,0.0011178,usage_estimate,,0.0011178,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0462_gsm8k_80_solver.json,,1773682201
463,gsm8k_562,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682201-ZqvTD6NwWdtzYpIOlnpe,1,ok,1,173,928,1101,5046,0.0023719,usage_estimate,,0.0023719,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0463_gsm8k_562_solver.json,,1773682214
464,gsm8k_1294,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682215-xUtzUXZLdsnoO8qLbBAb,1,ok,1,181,517,698,3263,0.0013468,usage_estimate,,0.0013468,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0464_gsm8k_1294_solver.json,,1773682227
465,humaneval_HumanEval/108,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682228-ZnHfITiBPtZg1JKotRY2,1,ok,1,207,1021,1228,5616,0.0026146,usage_estimate,,0.0026146,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0465_humaneval_HumanEval_108_solver.json,,1773682242
466,gsm8k_589,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682243-g0SYi3dfUDbnxg5CxY8x,1,ok,1,157,846,1003,5997,0.0021620999999999997,usage_estimate,,0.0021620999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0466_gsm8k_589_solver.json,,1773682257
467,gsm8k_1114,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682257-WigoS6Ym3nLUF1zB1A4A,1,ok,1,130,265,395,7738,0.0007015,usage_estimate,,0.0007015,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0467_gsm8k_1114_solver.json,,1773682273
468,gsm8k_166,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682274-pF41r88Btj2ImYlYgB1v,1,ok,1,152,382,534,2995,0.0010006,usage_estimate,,0.0010006,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0468_gsm8k_166_solver.json,,1773682286
469,gsm8k_675,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682287-KX39K8ZwS3Zhq0zNwFsk,0,wrong_answer,1,194,1143,1337,7240,0.0029157,usage_estimate,,0.0029157,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0469_gsm8k_675_solver.json,,1773682302
470,gsm8k_1103,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682303-PWHn88rP3hWbYNmblVs4,1,ok,1,156,694,850,5354,0.0017818,usage_estimate,,0.0017818,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0470_gsm8k_1103_solver.json,,1773682317
471,gsm8k_1013,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682318-OH9g3XOlldQ87RGoFEDd,1,ok,1,170,575,745,4563,0.0014885,usage_estimate,,0.0014885,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0471_gsm8k_1013_solver.json,,1773682331
472,gsm8k_1207,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682331-bCAWnywTB9tES0mMHVsW,1,ok,1,162,286,448,3409,0.0007636,usage_estimate,,0.0007636,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0472_gsm8k_1207_solver.json,,1773682343
473,humaneval_HumanEval/12,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682344-5QJzYvMSfAdFQbfgNThr,1,ok,1,179,843,1022,5824,0.0021612,usage_estimate,,0.0021612,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0473_humaneval_HumanEval_12_solver.json,,1773682363
474,gsm8k_359,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682364-UOEsl0l1wXIPyXQTyvRT,1,ok,1,158,824,982,5483,0.0021073999999999997,usage_estimate,,0.0021073999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0474_gsm8k_359_solver.json,,1773682378
475,humaneval_HumanEval/137,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682378-Wn00jvuie3geQzsZsUhY,1,ok,1,222,1127,1349,6056,0.0028840999999999997,usage_estimate,,0.0028840999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0475_humaneval_HumanEval_137_solver.json,,1773682394
476,gsm8k_1223,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682394-ahRlFynloIOINL37FMTp,0,wrong_answer,1,144,594,738,4638,0.0015282,usage_estimate,,0.0015282,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0476_gsm8k_1223_solver.json,,1773682408
477,gsm8k_72,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682408-hnYmJ8DIKdHbSejQn1Ns,1,ok,1,137,295,432,2830,0.0007786000000000001,usage_estimate,,0.0007786000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0477_gsm8k_72_solver.json,,1773682420
478,gsm8k_646,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682420-u5ygM7rlNzCc8xFpEo02,1,ok,1,137,323,460,2840,0.0008485999999999999,usage_estimate,,0.0008485999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0478_gsm8k_646_solver.json,,1773682432
